"LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_1","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default"
"20000","1","2","2","44","1","2","2","2","0","0","18330","17743.0","20346.0","19597","19086","16755.0","0.0","3208.0","0.0","600.0","453.0","138.0","0"
"360000","1","1","1","41","-2","-2","-2","-2","-2","-2","316","736.0","2178.0","316","1812","1510.0","736.0","2178.0","316.0","1812.0","1510.0","485.0","1"
"100000","1","2","1","39","0","0","-2","-2","-2","-2","91300","0.0","0.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"180000","1","2","1","37","0","0","0","0","0","0","102937","104598.0","85805.0","87462","89162","91609.0","5000.0","4100.0","4010.0","4000.0","4000.0","4000.0","0"
"380000","1","1","1","46","1","-2","-2","-2","-2","-2","0","0.0","0.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"50000","1","3","1","28","0","0","0","0","0","0","49468","49896.0","51057.0","49496","50688","50517.0","1900.0","2004.0","1900.0","2001.0","2200.0","2001.0","0"
"200000","1","1","2","32","0","0","0","0","0","0","141634","145060.0","148817.0","154033","155435","151806.0","5700.0","6000.0","7600.0","5421.0","5400.0","5316.0","0"
"200000","1","1","1","41","-1","-1","-1","-1","-1","-1","580","580.0","580.0","580","580","580.0","580.0","580.0","580.0","580.0","580.0","699.0","1"
"280000","1","1","2","32","0","0","0","0","0","0","217798","202676.0","199490.0","181857","183324","177920.0","10050.0","10123.0","10001.0","6244.0","6315.0","7037.0","0"
"200000","1","1","1","34","1","-2","-2","-1","0","0","0","0.0","0.0","41673","42312","36171.0","0.0","0.0","41673.0","1206.0","1444.0","618.0","0"
"360000","1","2","1","31","0","0","0","0","0","0","359491","354962.0","276310.0","196654","186281","177587.0","14108.0","11100.0","6992.0","7000.0","6372.0","5845.0","1"
"240000","1","2","3","35","0","0","0","0","0","0","18392","16427.0","16475.0","14648","9384","8171.0","1505.0","1327.0","1500.0","500.0","500.0","2000.0","0"
"420000","1","1","1","40","-1","-1","-1","2","2","-2","4110","-150.0","6254.0","6023","0","0.0","0.0","6404.0","20.0","0.0","0.0","0.0","0"
"450000","1","1","1","37","-2","-2","-2","-2","-2","-2","16666","16662.0","19428.0","2994","23787","41175.0","16662.0","19432.0","3005.0","23788.0","41214.0","36472.0","0"
"10000","1","3","2","34","0","0","0","0","0","0","8820","8813.0","8464.0","9474","9716","9960.0","1100.0","2148.0","1158.0","400.0","400.0","400.0","0"
"100000","1","2","1","30","0","0","0","0","0","-2","37218","33720.0","24666.0","10550","0","0.0","1641.0","1200.0","1000.0","0.0","0.0","0.0","0"
"180000","1","1","1","45","1","-2","-2","-2","-2","-2","0","0.0","0.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"10000","1","3","2","43","0","0","0","0","0","0","9545","10443.0","7329.0","8343","8508","8686.0","1117.0","1125.0","2139.0","304.0","315.0","345.0","0"
"50000","1","1","2","32","0","0","2","3","2","2","15068","18303.0","20107.0","19496","18885","20581.0","3500.0","2400.0","0.0","0.0","2000.0","0.0","1"
"250000","1","1","2","32","-1","-1","-1","-1","-1","-1","55741","74048.0","29381.0","56372","34020","4575.0","74081.0","29403.0","56692.0","34055.0","4575.0","0.0","0"
"150000","1","2","1","48","0","0","0","0","0","0","118610","121098.0","123460.0","66902","68230","69661.0","4955.0","4947.0","3818.0","2442.0","2530.0","2538.0","0"
"30000","1","2","2","30","0","0","0","0","-1","0","29993","29890.0","28561.0","-229","23930","26655.0","1856.0","1000.0","1698.0","24860.0","3500.0","3000.0","0"
"120000","1","1","2","31","0","0","0","0","0","0","64670","68574.0","71849.0","74974","83137","51377.0","5000.0","5000.0","5000.0","10000.0","5000.0","5000.0","0"
"200000","1","1","2","31","-2","-2","-2","-2","-1","0","15321","1199.0","933.0","21227","55272","58587.0","5006.0","938.0","21380.0","58007.0","51413.0","7738.0","0"
"340000","1","3","1","44","0","0","0","0","0","0","109424","111606.0","111704.0","110578","109932","111127.0","4032.0","4117.0","4199.0","4103.0","3900.0","3382.0","0"
"20000","1","2","1","37","0","0","0","0","0","0","11551","9181.0","7266.0","11282","3303","2350.0","1102.0","2100.0","1000.0","132.0","47.0","0.0","0"
"20000","1","3","2","33","1","2","2","2","2","2","16247","15689.0","18417.0","17802","19543","18442.0","0.0","3000.0","0.0","2000.0","0.0","1000.0","0"
"220000","1","1","2","34","0","0","-1","-1","-1","0","14588","6689.0","4664.0","9530","118206","112206.0","5021.0","4674.0","9530.0","120000.0","0.0","0.0","0"
"20000","1","2","1","34","0","0","0","0","0","0","2799","2164.0","1854.0","3296","3435","4435.0","2005.0","1200.0","1500.0","300.0","1000.0","95.0","0"
"280000","1","2","1","30","-1","3","2","-1","-1","-1","652","652.0","326.0","476","2482","-101.0","0.0","0.0","476.0","2482.0","101.0","326.0","0"
"400000","1","1","1","49","-1","-1","-1","-1","-2","-2","38810","58265.0","49415.0","0","0","0.0","58265.0","49415.0","0.0","0.0","0.0","0.0","0"
"310000","1","1","2","45","0","0","0","0","0","0","313268","278821.0","283847.0","290135","293350","300623.0","10010.0","11500.0","11015.0","11000.0","12000.0","23035.0","0"
"80000","1","2","2","38","0","0","0","0","0","0","73171","76815.0","64814.0","66796","41622","46002.0","5000.0","4000.0","4000.0","2000.0","5000.0","1588.0","0"
"10000","1","5","2","44","0","0","0","0","0","0","8958","8774.0","9461.0","9457","9650","7500.0","1147.0","1224.0","1000.0","193.0","150.0","0.0","0"
"70000","1","3","3","47","0","0","0","0","0","0","67938","64248.0","59258.0","47176","46157","44981.0","2314.0","2060.0","1800.0","1700.0","1634.0","2000.0","0"
"390000","1","1","2","37","-2","-2","-2","-2","-2","-2","0","0.0","0.0","0","0","4792.0","0.0","0.0","0.0","0.0","4792.0","490.0","0"
"340000","1","3","1","43","0","0","2","2","0","0","251135","268949.0","283400.0","277335","282890","304280.0","22000.0","20251.0","0.0","10176.0","26000.0","12000.0","0"
"180000","1","1","1","41","1","2","2","2","2","0","114952","117567.0","119314.0","120882","117450","120398.0","6000.0","5100.0","5000.0","0.0","5000.0","5000.0","1"
"100000","1","1","1","31","0","0","0","0","0","0","30505","31509.0","32597.0","33520","28930","30478.0","1509.0","1597.0","1520.0","1500.0","2000.0","26715.0","1"
"360000","1","2","2","37","-2","-2","-2","-2","-2","-2","880","22311.0","-447.0","-6146","13461","0.0","22311.0","26.0","0.0","25461.0","0.0","0.0","0"
"50000","1","3","2","44","0","0","0","2","0","0","49911","50525.0","51463.0","49952","19584","19080.0","1762.0","4800.0","0.0","837.0","700.0","1000.0","0"
"50000","1","2","2","39","0","0","0","0","0","0","26842","23540.0","16980.0","16908","17327","17895.0","2500.0","2010.0","1500.0","1000.0","1000.0","900.0","0"
"150000","1","1","1","44","0","0","0","0","0","0","152375","122540.0","129558.0","131476","133223","136004.0","5005.0","10002.0","5018.0","10006.0","7007.0","6000.0","1"
"500000","1","2","1","40","-1","-1","0","0","0","-1","1010","4682.0","8570.0","12072","9832","984.0","4682.0","5000.0","5000.0","5000.0","1000.0","600.0","0"
"280000","1","2","1","39","-2","-2","-2","-2","-2","-2","1525","7391.0","5234.0","3316","2970","3978.0","7430.0","5234.0","3316.0","2970.0","3978.0","3258.0","0"
"270000","1","2","1","49","0","0","0","2","0","0","157713","154413.0","166550.0","162244","126877","129903.0","7100.0","16000.0","7.0","5000.0","5000.0","5000.0","0"
"110000","1","2","2","42","0","0","2","2","0","0","53113","57376.0","57876.0","56309","58359","109312.0","5150.0","2000.0","0.0","2800.0","54000.0","0.0","0"
"280000","1","2","2","31","0","0","0","0","0","0","136798","129735.0","118249.0","115422","114694","113047.0","4528.0","4340.0","3994.0","3968.0","4068.0","3966.0","0"
"200000","1","2","1","33","-1","-1","-1","-1","0","0","2104","998.0","846.0","12319","19206","17034.0","1003.0","848.0","12323.0","8026.0","3083.0","6424.0","0"
"130000","1","3","1","44","0","0","0","0","0","0","124716","128924.0","131790.0","126031","99489","94722.0","6789.0","12206.0","6259.0","5105.0","3474.0","6002.0","0"
"440000","1","1","2","33","-1","-1","-1","-1","0","-1","2976","16911.0","5945.0","17165","1176","18377.0","16911.0","5945.0","17165.0","0.0","18377.0","1759.0","0"
"120000","1","3","1","40","-1","-1","0","0","0","0","32161","64308.0","65015.0","66571","67632","57798.0","64308.0","3000.0","4000.0","4000.0","4000.0","4000.0","0"
"500000","1","1","2","37","0","0","0","0","0","0","50140","45984.0","44584.0","25402","21140","16072.0","1862.0","1593.0","1538.0","835.0","451.0","553.0","0"
"120000","1","1","2","31","-1","-1","-1","-1","-1","-2","15665","2647.0","10293.0","3600","0","0.0","2647.0","10363.0","3600.0","0.0","0.0","0.0","0"
"180000","1","2","1","33","0","0","0","0","0","0","65226","71031.0","74866.0","78534","82246","84014.0","10000.0","5000.0","5000.0","5000.0","3787.0","4391.0","0"
"350000","1","1","2","33","-2","-2","-2","-2","-2","-2","2394","1685.0","563.0","7535","0","1522.0","1685.0","569.0","7572.0","0.0","1522.0","700.0","1"
"20000","1","2","2","30","0","0","-1","0","0","0","7534","4704.0","15226.0","16528","16128","19800.0","2000.0","15300.0","2000.0","0.0","4200.0","0.0","0"
"160000","1","2","1","39","0","0","0","0","0","2","14658","15666.0","16694.0","17697","19023","18584.0","1258.0","1286.0","1289.0","1615.0","0.0","1000.0","1"
"290000","1","1","1","37","-2","-2","-2","-2","-2","-2","-17","3465.0","10069.0","4225","-4","871.0","3482.0","10194.0","4276.0","0.0","875.0","3852.0","0"
"180000","1","2","2","30","-1","-1","-1","2","-1","-1","3229","0.0","6709.0","6366","1950","1931.0","0.0","6709.0","0.0","1950.0","1931.0","16486.0","0"
"210000","1","2","1","39","-1","-1","-1","-1","-1","-1","1443","1443.0","1443.0","1443","1443","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","1443.0","0"
"70000","1","2","2","30","1","-1","0","0","0","0","0","11609.0","13411.0","14470","18070","15000.0","11609.0","2000.0","1400.0","5000.0","300.0","4220.0","0"
"260000","1","1","2","45","-1","-1","-2","-1","0","-1","6062","-900.0","-900.0","1905","897","4641.0","0.0","0.0","2805.0","2.0","4654.0","3661.0","0"
"260000","1","1","2","29","0","0","0","0","0","0","56050","52079.0","52083.0","46703","47500","45030.0","6000.0","6000.0","5000.0","5000.0","4000.0","5000.0","0"
"140000","1","1","2","29","0","0","0","0","0","0","34052","34677.0","35065.0","35668","36143","37064.0","1553.0","1601.0","1564.0","1399.0","2000.0","2000.0","0"
"140000","1","2","1","36","1","-1","0","0","0","0","119279","6771.0","13380.0","18415","20135","27390.0","10000.0","10000.0","8000.0","5000.0","22000.0","42000.0","0"
"200000","1","2","1","38","1","2","2","2","0","0","185471","189921.0","193731.0","189136","191335","202780.0","9000.0","8300.0","0.0","6800.0","14500.0","0.0","0"
"50000","1","2","2","43","0","0","0","0","0","0","29308","20491.0","20846.0","20247","19551","18617.0","2000.0","1340.0","1298.0","827.0","676.0","707.0","1"
"130000","1","2","2","27","0","0","0","-2","-2","-2","21920","12390.0","0.0","0","0","0.0","1400.0","0.0","0.0","0.0","0.0","0.0","0"
"130000","1","1","2","27","0","0","0","-2","-2","-2","71668","47836.0","0.0","0","0","0.0","2000.0","0.0","0.0","0.0","0.0","0.0","0"
"50000","1","2","2","28","0","0","0","2","0","0","26538","27592.0","30627.0","28999","29607","29285.0","1500.0","3500.0","0.0","1051.0","1100.0","1040.0","0"
"20000","1","3","1","28","0","0","0","2","0","0","19794","19519.0","20464.0","19756","19978","11680.0","1304.0","2900.0","0.0","773.0","626.0","8554.0","0"
"390000","1","1","2","28","0","0","0","0","0","0","18891","19521.0","28868.0","29661","21907","8205.0","6000.0","10000.0","2000.0","15000.0","5000.0","2000.0","0"
"50000","1","2","2","28","2","2","2","2","2","0","45769","47213.0","48162.0","48576","43700","44853.0","2500.0","2000.0","1523.0","200.0","2000.0","3388.0","0"
"30000","1","2","2","29","1","2","0","0","0","0","24180","23498.0","24532.0","25517","25896","26282.0","0.0","1715.0","1700.0","1100.0","952.0","958.0","0"
"240000","1","2","1","33","-2","-1","0","0","0","0","15220","7549.0","127494.0","102825","99867","99410.0","7575.0","125335.0","3358.0","2784.0","2833.0","2806.0","0"
"180000","1","1","2","31","-1","-1","-1","-1","-1","-1","6383","3166.0","13346.0","4195","9934","3317.0","3200.0","13500.0","4195.0","10000.0","3500.0","5912.0","0"
"420000","1","1","2","31","-2","-2","-2","-2","-2","-2","7712","72910.0","18030.0","11831","11562","46623.0","35527.0","18442.0","11943.0","11620.0","46856.0","21802.0","0"
"120000","1","1","2","33","2","0","0","0","0","0","52053","52592.0","53748.0","54858","56445","58032.0","2000.0","2000.0","2000.0","2500.0","2500.0","2500.0","1"
"20000","1","1","2","34","0","0","0","-2","-2","-2","19569","2700.0","0.0","0","0","0.0","1000.0","0.0","0.0","0.0","0.0","0.0","1"
"360000","1","2","1","35","-2","-2","-2","-2","-2","-2","-9","-9.0","-9.0","-9","1943","2500.0","0.0","0.0","0.0","1952.0","2500.0","0.0","1"
"350000","1","2","2","40","0","0","0","0","-1","-1","28194","29334.0","30900.0","0","223","223.0","1500.0","2000.0","0.0","223.0","223.0","223.0","0"
"180000","1","3","2","44","0","0","0","0","0","0","172064","175287.0","119687.0","131725","134122","133961.0","8000.0","5018.0","21000.0","6000.0","6000.0","6000.0","0"
"410000","1","2","1","41","0","0","0","0","-1","0","392906","400864.0","410877.0","419454","1356","1362.0","16000.0","17986.0","18545.0","1362.0","6.0","0.0","0"
"50000","1","3","1","36","0","0","0","0","0","0","44917","46230.0","49319.0","50401","18919","19469.0","2061.0","4150.0","2232.0","750.0","929.0","611.0","0"
"430000","1","3","1","36","0","0","0","0","0","0","35488","39897.0","48916.0","52021","27796","29340.0","5000.0","10000.0","4000.0","1500.0","2000.0","2000.0","0"
"200000","1","3","3","48","-1","-1","-1","-1","0","0","7331","4760.0","3529.0","11711","38079","0.0","4780.0","3529.0","11726.0","35000.0","0.0","0.0","0"
"180000","1","1","2","35","0","0","0","0","0","0","52160","46545.0","43604.0","43571","19360","20650.0","3022.0","3005.0","3002.0","3004.0","3000.0","0.0","0"
"200000","1","1","1","35","0","0","0","0","-1","0","29675","28425.0","20289.0","43432","149388","136192.0","9000.0","2000.0","31162.0","157142.0","10418.0","69238.0","0"
"160000","1","2","1","35","2","2","2","0","0","0","155327","159293.0","154957.0","157788","160282","100213.0","8000.0","0.0","7300.0","7000.0","4400.0","1200.0","1"
"100000","1","2","1","47","0","0","0","0","0","0","72703","74147.0","76305.0","77855","78961","80452.0","2653.0","3352.0","3413.0","3000.0","2919.0","2944.0","0"
"120000","1","2","1","43","-1","-1","-2","-1","-1","-1","3972","2809.0","1021.0","2311","3868","2980.0","2816.0","1021.0","2321.0","3868.0","2980.0","0.0","0"
"310000","1","1","1","37","-1","-1","-1","-1","-1","-1","46916","5545.0","17152.0","6540","6834","6890.0","5545.0","17248.0","6559.0","10000.0","6890.0","5593.0","0"
"180000","1","1","1","44","-2","-2","-2","-2","-2","-2","14787","12222.0","16564.0","15047","17884","13630.0","12898.0","17266.0","15053.0","17884.0","13630.0","15463.0","0"
"160000","1","2","1","46","0","0","0","0","0","0","116988","114956.0","114531.0","106467","106967","109245.0","4200.0","5555.0","4000.0","4000.0","4000.0","4200.0","0"
"50000","1","2","1","48","2","0","0","0","0","0","79262","40931.0","40892.0","41612","18825","18019.0","3278.0","1880.0","1650.0","10000.0","1000.0","700.0","1"
"300000","1","2","1","40","0","0","0","0","0","0","25492","28048.0","30582.0","33059","35498","39902.0","3000.0","3000.0","3000.0","3000.0","5000.0","5000.0","0"
"500000","1","3","1","43","0","0","0","0","0","0","57313","54997.0","44226.0","40712","37311","27068.0","4060.0","5014.0","5005.0","4000.0","5000.0","0.0","0"
"300000","1","3","1","45","-1","-1","-1","2","-1","0","836","390.0","780.0","390","780","780.0","390.0","780.0","0.0","780.0","0.0","0.0","0"
"180000","1","2","2","41","-2","-2","-2","-2","-2","-2","0","900.0","910.0","0","0","0.0","900.0","910.0","0.0","0.0","0.0","0.0","0"
"280000","1","2","1","45","-1","-1","-1","-1","-1","-1","1207","1207.0","1207.0","1207","1207","1207.0","1207.0","1207.0","1207.0","1207.0","1207.0","1207.0","0"
"20000","1","3","2","47","-1","0","0","-2","-2","-1","3897","4774.0","-10.0","-10","-10","3990.0","1004.0","0.0","0.0","0.0","4000.0","2000.0","0"
"360000","1","1","1","37","-1","-1","-1","0","0","0","5225","-1900.0","14838.0","15987","13438","16935.0","6.0","18022.0","6036.0","5005.0","4514.0","1075.0","0"
"120000","1","1","1","45","0","0","0","0","0","0","118287","117775.0","117106.0","118207","116885","123040.0","5700.0","5700.0","6000.0","5000.0","10000.0","0.0","0"
"100000","1","5","3","44","2","2","0","0","0","0","40199","39218.0","35464.0","30456","29420","27102.0","0.0","2005.0","1700.0","976.0","2000.0","3000.0","0"
"50000","1","3","1","47","0","0","0","2","0","0","11752","13244.0","14722.0","15181","15928","16671.0","2000.0","2000.0","1000.0","1000.0","1000.0","1000.0","0"
"80000","1","2","1","45","-1","-1","-1","-1","-1","-1","10290","40000.0","0.0","2303","71637","7893.0","40000.0","0.0","2303.0","71637.0","1796.0","0.0","0"
"110000","1","2","2","29","0","0","0","0","0","0","31327","31495.0","27682.0","28418","29442","30213.0","2000.0","1800.0","1500.0","1500.0","1400.0","5002.0","0"
"280000","1","2","2","30","0","0","0","0","0","0","261602","267238.0","273951.0","262720","130384","102181.0","10000.0","11075.0","8972.0","5182.0","10000.0","4000.0","0"
"200000","1","1","1","37","-2","-2","-2","-2","-2","-2","3509","-8.0","1898.0","0","6062","0.0","0.0","1906.0","0.0","6062.0","0.0","1534.0","0"
"170000","1","3","1","45","-1","0","0","0","0","0","34778","40441.0","40937.0","34090","34894","36829.0","10000.0","5000.0","2000.0","2000.0","3000.0","2000.0","0"
"60000","1","2","1","41","1","-1","0","0","0","0","-1582","56557.0","55839.0","47797","8062","8284.0","59852.0","5011.0","5000.0","2500.0","1000.0","5000.0","0"
"180000","1","2","1","36","0","0","0","0","0","0","184661","183112.0","183172.0","183117","179277","183394.0","7000.0","7000.0","7000.0","6411.0","7000.0","7000.0","0"
"300000","1","2","1","43","-2","-2","-2","-2","-2","-2","0","0.0","0.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1"
"150000","1","2","1","40","0","0","0","0","0","-2","142326","145231.0","150145.0","150500","0","0.0","4500.0","6114.0","3500.0","0.0","0.0","0.0","1"
"210000","1","1","2","39","-2","-2","-2","-2","-2","-2","28435","7615.0","0.0","0","0","0.0","7637.0","0.0","0.0","0.0","0.0","14263.0","0"
"50000","1","3","2","37","-1","0","0","0","0","0","20248","50797.0","53340.0","45661","20180","21155.0","45535.0","3500.0","1424.0","2000.0","1300.0","754.0","0"
"50000","1","1","1","45","-1","-1","-1","-1","-1","-1","390","390.0","390.0","390","390","390.0","390.0","390.0","390.0","390.0","390.0","390.0","1"
"300000","1","2","1","35","-2","-2","-2","-2","-2","-2","0","0.0","0.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"80000","1","2","1","43","0","0","0","0","0","0","78726","78837.0","76792.0","61435","26516","27215.0","3000.0","3000.0","3000.0","1500.0","1500.0","1500.0","0"
"170000","1","2","2","31","0","-1","0","0","0","0","172012","167929.0","116189.0","192082","120077","92593.0","168019.0","5000.0","6000.0","7125.0","5000.0","4500.0","0"
"50000","1","3","1","44","0","0","0","0","0","0","19951","17221.0","15816.0","13983","13638","10657.0","1282.0","1253.0","1170.0","535.0","387.0","405.0","0"
"140000","1","2","1","40","0","0","0","0","0","0","139282","138095.0","140725.0","139401","103929","101148.0","4945.0","5254.0","4861.0","3649.0","3653.0","3700.0","1"
"350000","1","2","1","36","0","0","-1","0","-1","-1","32596","16666.0","32597.0","16666","16666","32809.0","1000.0","32597.0","1000.0","16666.0","32809.0","526.0","1"
"20000","1","2","1","45","-1","-1","-1","-1","-2","-2","836","836.0","2006.0","-2830","-7220","-11610.0","836.0","2006.0","1441.0","0.0","0.0","0.0","0"
"20000","1","3","2","40","0","0","0","0","0","-1","17613","18897.0","34964.0","9376","9620","780.0","1590.0","1208.0","1276.0","520.0","1560.0","0.0","1"
"240000","1","2","1","44","0","0","0","0","0","0","23904","21643.0","19743.0","20298","15475","15852.0","1400.0","1400.0","1300.0","1000.0","1000.0","1000.0","0"
"50000","1","2","1","40","0","0","0","0","0","0","31852","28526.0","60032.0","25443","19600","19405.0","1600.0","2018.0","1500.0","1000.0","1500.0","1000.0","1"
"230000","1","2","1","41","0","0","0","0","0","0","301038","305327.0","213058.0","216260","215968","174195.0","9405.0","7769.0","7757.0","8030.0","6549.0","5226.0","1"
"100000","1","1","1","35","1","2","-1","-1","0","0","3515","2975.0","2342.0","12016","10203","5323.0","10.0","3141.0","12021.0","135.0","507.0","6.0","0"
"300000","1","1","2","45","-1","-1","-1","0","0","0","3016","-2659.0","40996.0","41513","38303","36352.0","0.0","43655.0","1752.0","937.0","916.0","1122.0","0"
"90000","1","2","1","42","0","0","0","0","-2","-2","87104","90651.0","92400.0","0","0","0.0","5000.0","4500.0","0.0","0.0","0.0","0.0","1"
"210000","1","1","2","32","0","0","0","0","0","0","218742","218317.0","73874.0","73219","96844","94731.0","10000.0","5000.0","5000.0","30000.0","4500.0","15000.0","0"
"50000","1","2","2","44","0","0","0","0","0","0","10101","6295.0","7333.0","8349","8362","8727.0","1300.0","1300.0","1300.0","300.0","500.0","500.0","0"
"400000","1","2","1","46","0","0","0","0","0","0","113125","98056.0","141712.0","123382","125687","128018.0","8000.0","128000.0","5000.0","5000.0","5000.0","5000.0","0"
"500000","1","1","1","35","2","0","0","-1","0","0","510367","473584.0","167682.0","501496","508213","496801.0","24913.0","5872.0","508229.0","18089.0","14070.0","15009.0","1"
"300000","1","2","2","38","1","-1","3","2","-1","-1","0","780.0","780.0","390","390","390.0","1560.0","0.0","0.0","390.0","390.0","540.0","1"
"300000","1","1","1","45","1","-2","-2","-2","-2","-2","0","0.0","0.0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0"
"150000","1","1","2","33","-1","2","-1","-1","0","-1","6146","891.0","8969.0","6027","5132","1461.0","0.0","8969.0","6027.0","0.0","1461.0","50289.0","0"
"410000","1","1","2","32","0","0","0","0","0","0","198954","202511.0","199348.0","201941","101962","104837.0","7000.0","9000.0","9000.0","5000.0","5000.0","5000.0","0"
"50000","1","3","2","33","0","0","-1","0","-1","0","8949","9745.0","30739.0","30266","14581","12930.0","1030.0","31117.0","2000.0","14840.0","259.0","0.0","0"
"140000","1","3","2","33","-2","-2","-2","-2","-2","-2","500","473.0","-27.0","3788","0","9386.0","473.0","0.0","3815.0","0.0","9386.0","722.0","0"
"150000","1","2","1","33","2","-1","-1","-2","-2","-2","1033","1533.0","0.0","0","0","0.0","1550.0","0.0","0.0","0.0","0.0","0.0","1"
"200000","1","1","2","33","-1","-1","-1","0","-1","-1","12202","1964.0","12181.0","5908","1114","8314.0","4994.0","12181.0","2000.0","1114.0","8314.0","1114.0","0"
"110000","1","2","2","42","0","0","0","0","0","0","80338","83483.0","74258.0","66409","69895","72234.0","5000.0","10000.0","3000.0","6000.0","3300.0","5000.0","0"
"230000","1","2","2","41","2","0","0","0","0","0","225043","229701.0","229250.0","229572","213420","218809.0","10000.0","11000.0","9000.0","9000.0","9000.0","9000.0","1"
"50000","1","2","1","49","1","2","2","2","2","2","17371","17789.0","18209.0","18595","20323","19218.0","1000.0","1000.0","1000.0","2000.0","0.0","1000.0","1"
"50000","1","2","2","49","1","2","0","0","0","0","47360","45915.0","46686.0","47084","14253","15479.0","0.0","2200.0","2000.0","1000.0","2000.0","2000.0","0"
"50000","1","1","1","49","-1","-1","-1","2","-1","0","25801","-1032.0","6910.0","6314","18544","12894.0","0.0","9000.0","88.0","18596.0","5023.0","5028.0","0"
"310000","1","1","1","50","-1","-1","-1","-1","-1","-1","396","396.0","0.0","942","1645","1287.0","396.0","0.0","942.0","1645.0","1287.0","2077.0","0"
"100000","1","3","1","50","2","3","2","2","3","2","66204","64551.0","66924.0","72209","70451","72179.0","0.0","4000.0","7000.0","0.0","3000.0","3000.0","0"
"700000","1","2","1","50","-2","-2","-2","-2","-2","-2","3528","2018.0","2131.0","5746","733","2913.0","2024.0","2131.0","5750.0","733.0","2917.0","2131.0","0"
"330000","1","1","1","50","-2","-2","-2","-2","-2","-2","-17","-17.0","-17.0","988","-12","138.0","0.0","0.0","1005.0","12.0","150.0","13.0","0"
"300000","1","2","1","46","-1","-1","-1","-2","-1","0","1413","15393.0","-10.0","-10","7805","5738.0","15480.0","0.0","0.0","7815.0","28.0","6554.0","0"
"500000","1","3","1","49","0","0","0","0","0","0","260991","214726.0","230250.0","188805","192229","2786.0","7890.0","20132.0","20004.0","7714.0","3000.0","1543.0","0"
"10000","1","3","1","51","1","-1","2","2","0","0","0","950.0","1170.0","780","780","0.0","950.0","1000.0","0.0","0.0","0.0","0.0","0"
"70000","1","3","1","50","0","0","0","0","0","0","68725","70413.0","70004.0","38102","28931","29143.0","3220.0","2220.0","28931.0","1000.0","1050.0","1052.0","0"
"110000","1","2","1","50","1","-1","0","0","0","0","-10682","50928.0","54711.0","55926","18030","18367.0","62000.0","5000.0","3000.0","2000.0","1000.0","2000.0","0"
"250000","1","2","1","50","0","0","0","0","-2","-1","238215","182156.0","121786.0","-329","-494","1541.0","9000.0","5000.0","0.0","0.0","2200.0","0.0","0"
"550000","1","3","1","50","2","2","2","0","0","2","491810","534289.0","494690.0","504929","501474","446605.0","51500.0","0.0","19067.0","35696.0","0.0","18169.0","1"
"390000","1","1","2","47","-1","-1","-2","-1","-1","-1","898","0.0","0.0","2582","128","6273.0","0.0","0.0","2582.0","128.0","6273.0","0.0","0"
"100000","1","6","2","51","2","2","0","0","0","0","104264","101658.0","97937.0","98893","101044","96045.0","0.0","4134.0","3952.0","3611.0","3298.0","3401.0","0"
"20000","1","2","1","47","2","0","0","0","0","0","17305","17917.0","18600.0","19034","19022","19046.0","1295.0","1368.0","1192.0","570.0","606.0","600.0","1"
"360000","1","2","1","50","0","0","0","-1","0","0","221855","256171.0","-229.0","10527","9564","0.0","46000.0","0.0","10756.0","5035.0","0.0","0.0","0"
"60000","1","2","1","50","-1","-1","-1","-1","0","0","7888","13989.0","9588.0","18041","14458","12710.0","14026.0","9700.0","18064.0","4016.0","5029.0","2828.0","0"
"150000","1","2","1","51","2","2","0","0","2","2","17307","16736.0","17491.0","24882","25229","24688.0","0.0","1329.0","7720.0","1051.0","0.0","1987.0","1"
"360000","1","3","1","49","0","0","0","0","0","0","170792","153458.0","136109.0","114908","111274","110141.0","5729.0","5365.0","4664.0","3890.0","3899.0","4724.0","0"
"50000","1","1","2","49","0","0","0","0","0","0","48960","49686.0","50723.0","9182","10025","10400.0","2255.0","2292.0","1157.0","1000.0","600.0","0.0","0"
"170000","1","1","1","50","1","2","2","2","2","2","152495","155698.0","159029.0","160628","162808","163364.0","7200.0","7300.0","5700.0","6300.0","3300.0","9300.0","0"
"150000","1","3","2","51","-1","-1","-1","-1","-1","-1","3958","3146.0","2651.0","2465","4108","4703.0","3146.0","2659.0","2472.0","4116.0","4703.0","4708.0","0"
"300000","1","3","1","51","-2","-2","-2","-2","-2","-2","1236","-13.0","-13.0","2155","2402","-10.0","0.0","0.0","2168.0","2421.0","0.0","0.0","0"
